DataSet,Class1,Class2,F1,F2,L1,L2,L3
D31,10,25,245.51222678203155,0.2761289087704982,0.06874399872322974,0.0,0.0
D31,10,26,95.85111125683744,0.05331071620566798,0.10380627028366557,0.0,0.0
D31,10,27,99.98212699368274,0.20957259754733493,0.0786618650835563,0.0,0.0
D31,10,28,8.11891739386442,0.0726956302434192,0.37922325919383404,0.005,0.002
D31,10,29,9.72746438549045,-0.020720562208261416,0.4760638387949684,0.0,0.001
D31,10,30,125.97335096667003,0.16283462861084227,0.10237397864805954,0.0,0.0
D31,10,31,35.30273254680392,0.03266496329714637,0.1506798538261608,0.0,0.0
D31,11,12,33.30244659658262,-0.025502748319568707,0.20017444249801275,0.0,0.0
D31,11,13,42.96747101789113,-0.21750480804615732,0.19235400258786567,0.0,0.0
D31,11,14,41.54689210475733,0.08777560654039478,0.12733344284701284,0.0,0.0
D31,11,15,114.08153480797448,-0.017806364147199983,0.12076947206193295,0.0,0.0
D31,11,16,174.7320704447576,0.17727661582501983,0.08421151958225204,0.0,0.0
D31,11,17,108.16117975260873,0.15351916849217676,0.09980942759485684,0.0,0.0
D31,11,18,67.75696993199021,0.04477703297177389,0.13578944418093758,0.0,0.0
D31,11,19,108.22961481116903,-0.4879471643077957,0.1175006605108314,0.0,0.0
D31,11,20,384.257984780852,0.46345345447093206,0.04923242305270948,0.0,0.0
D31,11,21,173.98189848260867,0.32805042342010066,0.0651596114183487,0.0,0.0
D31,11,22,283.10816832251686,0.24476541738849716,0.0749304783013198,0.0,0.0
D31,11,23,279.38279396030816,-0.14067269179562067,0.08011568452257448,0.0,0.0
D31,11,24,160.62977005167326,0.015477881876962732,0.10627450904637765,0.0,0.0
D31,11,25,7.79812372166121,0.07128971393961725,0.43727443259341237,0.03,0.0125
D31,11,26,51.16234545192215,-0.2621589249962842,0.18773748308996172,0.0,0.0
D31,11,27,11.080415002366049,-0.011599716534258162,0.4353833921171344,0.015,0.002
D31,11,28,222.85667942684546,0.3592771747005746,0.06251634034879239,0.0,0.0
D31,11,29,167.38058105805234,0.2214675954398537,0.08741805916746888,0.0,0.0
D31,11,30,287.73128112498085,-0.2715889811980762,0.08031976592099545,0.0,0.0
D31,11,31,259.6452700055396,0.29794576335757345,0.07567332749441674,0.0,0.0
D31,12,13,87.00727498290921,0.07003423986404389,0.11026059277049581,0.0,0.0
D31,12,14,90.02822143504295,-0.42544329541655107,0.1261200838492484,0.0,0.0
D31,12,15,31.107064506879706,0.03562438958491251,0.14497757943779438,0.0,0.0
D31,12,16,270.48332270423094,-0.6321238498752093,0.0721223482376924,0.0,0.0
D31,12,17,181.947525891292,-0.44392640919695187,0.08716928154577104,0.0,0.0
D31,12,18,5.709241828972615,0.0827422827128545,0.46175976522443096,0.03,0.011
D31,12,19,179.4223927535937,0.19358608862188442,0.08703718943724521,0.0,0.0
D31,12,20,350.8862837418591,0.39713098988577605,0.05641470270970454,0.0,0.0
D31,12,21,269.5761337265452,0.1456093648770547,0.07952208758542696,0.0,0.0
D31,12,22,127.1053998925968,0.25237508610822595,0.07784342805845006,0.0,0.0
D31,12,23,117.12587619072688,-0.3024759095696522,0.10386753209213463,0.0,0.0
D31,12,24,41.8805506339815,-0.1667021996028744,0.19629414298760853,0.0,0.0
D31,12,25,69.00627592139905,0.023822422391035897,0.13434577519158422,0.0,0.0
D31,12,26,8.496455356584066,0.08191424095939492,0.4171954694118838,0.02,0.0085
D31,12,27,9.917559732570183,-2.966762042411147E-4,0.2849116508207016,0.005,0.0
D31,12,28,232.6304210495201,0.2628548954840018,0.07208393430526812,0.0,0.0
D31,12,29,105.35058097706172,0.16854781922079148,0.0989653834199525,0.0,0.0
D31,12,30,419.73068354338056,0.11599124658682795,0.07534006014137741,0.0,0.0
D31,12,31,382.5261678250613,-0.20781692965232465,0.08079151157199772,0.0,0.0
D31,13,14,24.123614719796485,-0.06387534806217965,0.3110162041116465,0.0,0.0
D31,13,15,94.40825688499181,0.07877242876274289,0.12765246145490367,0.0,0.0
D31,13,16,40.77717132301237,0.041908059088195344,0.1299596468905108,0.0,0.0
D31,13,17,23.566924377611045,0.0061458870009200445,0.18113968689231677,0.0,0.0
D31,13,18,109.38366165235921,0.1681448433048749,0.08968879199671857,0.0,0.0
D31,13,19,14.079121099757858,-0.050844988344988365,0.3617962070907076,0.0,0.0
D31,13,20,336.9683506410279,0.30915580652787583,0.06784580522444437,0.0,0.0
D31,13,21,111.33742585250158,0.15136229759076222,0.0919108306623074,0.0,0.0
D31,13,22,249.37423295464154,-0.41943636006866225,0.0932411173756391,0.0,0.0
D31,13,23,248.47685274458888,0.23660650769857167,0.07186745246634058,0.0,0.0
D31,13,24,136.83574770921024,0.2516735801626731,0.07426376756035069,0.0,0.0
D31,13,25,34.22776232462254,-0.01075637515739874,0.16434340197759806,0.0,0.0
D31,13,26,42.67538013268729,0.07159379372248056,0.12536030713513502,0.0,0.0
D31,13,27,42.021991985927805,-0.07850063201019619,0.17845222432813443,0.0,0.0
D31,13,28,193.33769273142107,0.12344576617138572,0.09192439029095338,0.0,0.0
D31,13,29,142.2357299314684,-0.45419449729985545,0.10210435346414994,0.0,0.0
D31,13,30,99.23198260784403,-0.4126336696873503,0.11680148282909204,0.0,0.0
D31,13,31,84.01871108702115,0.15386164270831507,0.10077261386944214,0.0,0.0
D31,14,15,19.53055153584828,0.00963103222141932,0.19375699178690411,0.0,0.0
D31,14,16,59.444176985730714,-0.3314480031832616,0.16737738023944135,0.0,0.0
D31,14,17,21.30105470669103,-0.1107977048665095,0.297280219770484,0.0,0.0
D31,14,18,115.11346221862388,-0.1186283800664245,0.11932887966010863,0.0,0.0
D31,14,19,34.936950213990805,0.04961782810950651,0.14384380840836644,0.0,0.0
D31,14,20,152.40282518907475,0.2752695112560584,0.07448387019289969,0.0,0.0
D31,14,21,58.92033074676034,0.0727686269684594,0.11811941687227462,0.0,0.0
D31,14,22,109.77249592680374,-0.2208406305621976,0.13090773758427862,0.0,0.0
D31,14,23,116.2773398659704,0.17453312242860838,0.08584414265350997,0.0,0.0
D31,14,24,120.17189028578173,0.12065606717385692,0.09088807240405691,0.0,0.0
D31,14,25,68.27113242426567,0.09471840997604894,0.11304514999660785,0.0,0.0
D31,14,26,41.50017885773745,-0.11523748854607305,0.23205979579363895,0.0,0.0
D31,14,27,40.92805411229243,-0.022413160337643845,0.16397798655054577,0.0,0.0
D31,14,28,73.1704821419199,0.10946712268757616,0.10897236186405719,0.0,0.0
D31,14,29,42.742791636206036,-0.221998897459731,0.1985581785230292,0.0,0.0
D31,14,30,137.63801157151445,0.06588884461851884,0.1020830624208719,0.0,0.0
D31,14,31,117.17497658647376,-0.1625838359052344,0.1273371070174699,0.0,0.0
D31,15,16,136.9507689386966,0.07422167027346052,0.10064423812425292,0.0,0.0
D31,15,17,73.78486997210463,0.09193020509908603,0.12456531996707106,0.0,0.0
D31,15,18,46.09758700787113,-0.09165764429262009,0.17920363896324695,0.0,0.0
D31,15,19,117.24127383095376,0.23390621410823054,0.0896232792605306,0.0,0.0
D31,15,20,204.1957272860548,0.2178262551475232,0.07154311055204626,0.0,0.0
D31,15,21,136.21270632024348,-0.31396635261425404,0.10664701026429238,0.0,0.0
D31,15,22,41.78120305183263,0.05078469988478296,0.1220701369775393,0.0,0.0
D31,15,23,49.04802009105335,0.03986244351555978,0.14344817433888782,0.0,0.0
D31,15,24,45.469221862649384,-0.13280822535550016,0.18110119295228697,0.0,0.0
D31,15,25,174.3817261380422,-0.16566214215711897,0.10193175412696863,0.0,0.0
D31,15,26,10.040263551626431,0.007689108698374081,0.306154521245329,0.005,5.0E-4
D31,15,27,59.00227485164437,-0.08362483620480098,0.15032429558277605,0.0,0.0
D31,15,28,107.08838009098086,0.004852590305065333,0.10560700199347484,0.0,0.0
D31,15,29,25.407968170669122,-0.04687590887650038,0.20285740372968772,0.0,0.0
D31,15,30,251.75716361720544,0.29427993526748025,0.0748481875284312,0.0,0.0
D31,15,31,222.47340237482044,-0.05286531120107621,0.09343324545621513,0.0,0.0
D31,16,17,8.687926903700342,0.04721430414542417,0.42482716013293875,0.005,0.003
D31,16,18,312.94827404712447,-0.12435017889087673,0.0780300270524705,0.0,0.0
D31,16,19,48.986893851676214,-0.0793349424159097,0.1757950238957961,0.0,0.0
D31,16,20,176.42155557695548,-0.0011218425130173101,0.10351907555097187,0.0,0.0
D31,16,21,31.30477327144584,-0.1770882408585556,0.2547683083773203,0.0,0.0
D31,16,22,121.19153174798949,0.11494433313769767,0.09822821585569855,0.0,0.0
D31,16,23,212.89971533384337,0.2892860984505049,0.06665189405451698,0.0,0.0
D31,16,24,336.7910979424661,0.18412567274100644,0.06972414415104503,0.0,0.0
D31,16,25,165.03553076896097,0.2468537515230122,0.07714042392867304,0.0,0.0
D31,16,26,182.8771763564628,-0.23149097216746845,0.09372623804358333,0.0,0.0
D31,16,27,185.61539758870745,-0.03541564197897554,0.09832563716772982,0.0,0.0
D31,16,28,79.70948140045681,-0.17632579057227682,0.14412969722252375,0.0,0.0
D31,16,29,45.324311282754486,0.11732822380014642,0.11440072584363142,0.0,0.0
D31,16,30,25.487611639676658,0.00896317785330378,0.18934444429880837,0.0,0.0
D31,16,31,7.885029485636526,0.00921836331313153,0.39566983241878584,0.0,5.0E-4
D31,17,18,216.29227769493656,-0.046157702912024146,0.09905443485179634,0.0,0.0
D31,17,19,34.94542513210037,-0.20469604993160048,0.2290000083014705,0.0,0.0
D31,17,20,180.97526673320164,0.17624007727334443,0.08794139757604347,0.0,0.0
D31,17,21,37.328766596297896,-0.006019662560642915,0.16497750640840037,0.0,0.0
D31,17,22,128.02008182623874,-0.06197388695158529,0.11302693984615063,0.0,0.0
D31,17,23,140.36628649670845,0.275731672745322,0.07673227368717256,0.0,0.0
D31,17,24,229.88411792044587,0.2057394103910443,0.08209522242916066,0.0,0.0
D31,17,25,97.56675741984166,0.21070578278272786,0.09035504272162073,0.0,0.0
D31,17,26,111.70149144463915,-0.13025600260627174,0.13257574968581787,0.0,0.0
D31,17,27,112.49337185666445,-0.05330853583078382,0.11453487579477786,0.0,0.0
D31,17,28,86.80908355129579,-0.16054061870731404,0.136915009370626,0.0,0.0
D31,17,29,52.07700936750141,0.03176959180050589,0.14442250091556552,0.0,0.0
D31,17,30,43.86049939588906,0.045346249539795644,0.15501056833680038,0.0,0.0
D31,17,31,33.76684811937877,-0.038513902650816764,0.1963143522410739,0.0,0.0
D31,18,19,212.45542208007527,0.27781228001532643,0.07320570069908809,0.0,0.0
D31,18,20,397.37352959168913,0.33805553775865527,0.06484909214393951,0.0,0.0
D31,18,21,311.9919408419983,-0.03666742836475528,0.08921292686005224,0.0,0.0
D31,18,22,155.79998894111205,0.21677827767041866,0.08893950925862491,0.0,0.0
D31,18,23,72.17728531199668,-0.1938910978609573,0.14380536006847097,0.0,0.0
D31,18,24,15.980608584363415,-0.018367465411800288,0.36395327009798145,0.0,5.0E-4
